candidate_id,seed_idx,seed_dir,seed_file,strategy,alpha,global_index,group,source_file,true_label,reconstruction_error,classifier_attack_probability,prototype_attack_probability,distance_to_normal_prototype,distance_to_attack_prototype,latent_norm,pred_classifier,pred_prototype,pred_recon_90,pred_recon_95,pred_recon_99,pred_latent_dist_90,pred_latent_dist_95,pred_latent_dist_99,pred_or95,pred_or90,pred_or95_with_latent,d3_attack_score
8978,299,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.35,18991,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.06861262768507,0.99998676776886,0.9989641904830932,3.0729012489318848,1.6986033916473389,5.0265326499938965,1,1,0,0,0,1,1,1,1,1,1,0.899070512907788
1458,48,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.97,11471,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0695304349064827,0.99998676776886,0.9989625215530396,3.072235584259033,1.698239803314209,5.021382808685303,1,1,0,0,0,1,1,1,1,1,1,0.899070806885533
11761,392,data/attack/AdaptiveMimic_v5_constrained_test,window4.csv,blend_mean,0.9,21774,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0809292420744896,0.9999871253967284,0.9989598989486694,3.063680410385132,1.6902037858963013,5.027085304260254,1,1,0,0,0,1,1,1,1,1,1,0.8990725742024313
6031,201,data/attack/FeatureGuideHumanMimic,window2.csv,blend_mean,0.97,16044,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0854613855481147,0.9999871253967284,0.9989277720451356,3.060662746429444,1.6932644844055176,5.028246402740479,1,1,0,0,0,1,1,1,1,1,1,0.8990731452838552
10131,337,data/attack/AdaptiveMimic_v5_constrained_test,window4.csv,blend_mean,0.97,20144,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0770789310336113,0.9999871253967284,0.9989814162254332,3.0663576126098637,1.6886804103851318,5.022690773010254,1,1,0,0,0,1,1,1,1,1,1,0.8990734336989746
12801,426,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.9,22814,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0822492241859436,0.999987244606018,0.9989575147628784,3.0627565383911133,1.6897311210632324,5.028111934661865,1,1,0,0,0,1,1,1,1,1,1,0.8990741290832609
13158,438,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.65,23171,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0874865725636482,0.99998676776886,0.9989089965820312,3.0594282150268555,1.695513367652893,5.023886203765869,1,1,0,0,0,1,1,1,1,1,1,0.8990751571570134
2241,74,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.5,12254,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0897626429796218,0.9999873638153076,0.9989312291145324,3.05753231048584,1.6894866228103638,5.028891086578369,1,1,0,0,0,1,1,1,1,1,1,0.8990787809815187
218,7,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.97,10231,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0715332552790641,0.99998676776886,0.9989677667617798,3.0709707736968994,1.6959718465805054,5.022439956665039,1,1,0,0,0,1,1,1,1,1,1,0.8990810494579713
4418,147,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.97,14431,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.071649469435215,0.99998676776886,0.9989632368087769,3.0709402561187744,1.6968224048614502,5.022061347961426,1,1,0,0,0,1,1,1,1,1,1,0.8990810904471943
7121,237,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.65,17134,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.084214873611927,0.9999871253967284,0.9989566802978516,3.061523675918579,1.688657522201538,5.026243209838867,1,1,0,0,0,1,1,1,1,1,1,0.8990820137848137
11071,369,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.5,21084,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0775645673274993,0.9999871253967284,0.9989628791809082,3.066502094268799,1.6924418210983276,5.028723239898682,1,1,0,0,0,1,1,1,1,1,1,0.8990825198853839
5573,185,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.8,15586,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0886736214160919,0.9999866485595704,0.9989058971405028,3.058831214904785,1.6954810619354248,5.023391246795654,1,1,0,0,0,1,1,1,1,1,1,0.8990836113170686
1108,36,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.97,11121,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.073152370750904,0.9999866485595704,0.9989480376243592,3.070181369781494,1.6989840269088743,5.020489692687988,1,1,0,0,0,1,1,1,1,1,1,0.8990871990585316
6181,206,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.8,16194,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0783229395747184,0.9999871253967284,0.9989572763442992,3.066178560256958,1.6932111978530884,5.029934883117676,1,1,0,0,0,1,1,1,1,1,1,0.8990883657113466
8988,299,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.9,19001,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0716475695371627,0.99998676776886,0.9989626407623292,3.071200370788574,1.697193622589111,5.022599697113037,1,1,0,0,0,1,1,1,1,1,1,0.8990891805263806
9628,320,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.97,19641,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0712058767676353,0.99998676776886,0.9989688396453856,3.0715410709381104,1.6963444948196411,5.021927833557129,1,1,0,0,0,1,1,1,1,1,1,0.8990918525545278
9608,320,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.65,19621,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0715396925806999,0.999987006187439,0.9989863038063048,3.0711042881011963,1.692468285560608,5.02594518661499,1,1,0,0,0,1,1,1,1,1,1,0.8990930154419497
8641,288,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.8,18654,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0783644169569015,0.9999873638153076,0.9989615678787231,3.066258430480957,1.6924607753753662,5.031401634216309,1,1,0,0,0,1,1,1,1,1,1,0.8990937612732375
3771,125,data/attack/FeatureGuideHumanMimic,window2.csv,blend_mean,0.97,13784,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0860221162438392,0.999987244606018,0.9989312291145324,3.060880422592163,1.6928385496139526,5.029685020446777,1,1,0,0,0,1,1,1,1,1,1,0.8990952656735807
12853,428,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.5,22866,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0819752067327499,0.9999871253967284,0.9989476799964904,3.063857078552246,1.6927132606506348,5.025636672973633,1,1,0,0,0,1,1,1,1,1,1,0.8990988955185242
3561,118,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.97,13574,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0997902601957321,0.9999871253967284,0.9988951086997986,3.051033973693848,1.6896644830703735,5.030564785003662,1,1,0,0,0,1,1,1,1,1,1,0.899099678274996
9321,310,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.97,19334,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0850386917591095,0.9999873638153076,0.9989460110664368,3.061638593673706,1.6908175945281982,5.03047513961792,1,1,0,0,0,1,1,1,1,1,1,0.8991016419845377
3038,101,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.9,13051,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.092827595770359,0.9999855756759644,0.998909831047058,3.0563089847564697,1.6922529935836792,4.997947692871094,1,1,0,0,0,1,1,1,1,1,1,0.899104901898305
2238,74,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.5,12251,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0871942713856697,0.9999871253967284,0.9989299178123474,3.0605058670043945,1.692712664604187,5.025548934936523,1,1,0,0,0,1,1,1,1,1,1,0.8991112336909506
4890,163,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_ref,0.1,14903,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0773282647132873,0.999987006187439,0.9989510774612428,3.067769289016724,1.6959774494171145,5.027994155883789,1,1,0,0,0,1,1,1,1,1,1,0.8991127854935198
13653,455,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_mean,0.1,23666,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0803801566362381,0.999987244606018,0.9989815354347228,3.0650904178619385,1.6874001026153564,5.024742126464844,1,1,0,0,0,1,1,1,1,1,1,0.8991132769039641
12888,429,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.8,22901,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0739749819040298,0.9999868869781494,0.9989639520645142,3.070470094680786,1.696215033531189,5.025285720825195,1,1,0,0,0,1,1,1,1,1,1,0.8991230273068852
7331,244,data/attack/AdaptiveMimic_v5_constrained_test,window4.csv,blend_mean,0.9,17344,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0794304609298706,0.999987244606018,0.9989864230155944,3.0662178993225098,1.6875590085983276,5.025764465332031,1,1,0,0,0,1,1,1,1,1,1,0.8991283613433122
5971,199,data/attack/FeatureGuideHumanMimic,window2.csv,blend_mean,0.9,15984,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0865991413593292,0.999987244606018,0.998953342437744,3.061218023300171,1.6889846324920654,5.029062271118164,1,1,0,0,0,1,1,1,1,1,1,0.8991290596364753
13451,448,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.8,23464,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0821888893842697,0.999987244606018,0.9989640712738036,3.064502716064453,1.690222144126892,5.028799533843994,1,1,0,0,0,1,1,1,1,1,1,0.8991315008558417
4913,163,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.1,14926,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0773461535573005,0.999987006187439,0.9989572763442992,3.0682859420776367,1.695298194885254,5.02679967880249,1,1,0,0,0,1,1,1,1,1,1,0.8991323360841457
10571,352,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.65,20584,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0889883413910865,0.9999871253967284,0.9989328980445862,3.0599007606506348,1.691541314125061,5.029638767242432,1,1,0,0,0,1,1,1,1,1,1,0.8991367172695863
2138,71,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.8,12151,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0928240567445755,0.9999866485595704,0.9988980293273926,3.0574347972869877,1.695521116256714,5.023061275482178,1,1,0,0,0,1,1,1,1,1,1,0.8991367715485737
12378,412,data/attack/AdaptiveMimic_v5_constrained_test,window2.csv,median_pull,0.9,22391,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0713909789919853,0.99998676776886,0.9989752769470216,3.0727286338806152,1.696282982826233,5.02283239364624,1,1,0,0,0,1,1,1,1,1,1,0.8991371795287972
5868,195,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.2,15881,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0860767811536789,0.9999871253967284,0.9989314675331116,3.0626556873321533,1.6945666074752808,5.029521465301514,1,1,0,0,0,1,1,1,1,1,1,0.8991538049418124
14961,498,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.8,24974,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0801520347595214,0.999987244606018,0.9989700317382812,3.0670623779296875,1.6916275024414062,5.028041362762451,1,1,0,0,0,1,1,1,1,1,1,0.8991666001803359
3368,112,data/attack/AdaptiveMimic_v5_constrained_test,window2.csv,median_pull,0.9,13381,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0755081251263618,0.999987006187439,0.9989684820175172,3.0709004402160645,1.695762038230896,5.027347087860107,1,1,0,0,0,1,1,1,1,1,1,0.8991761502530483
7678,255,data/attack/FeatureGuideHumanMimic,window2.csv,median_pull,0.9,17691,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0777914673089981,0.999987006187439,0.998946726322174,3.069526433944702,1.698581337928772,5.027095317840576,1,1,0,0,0,1,1,1,1,1,1,0.8991789212353455
8973,299,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.35,18986,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.07442107796669,0.999987006187439,0.9989709854125975,3.0718464851379395,1.6962255239486694,5.027821063995361,1,1,0,0,0,1,1,1,1,1,1,0.8991810880741957
12841,428,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.2,22854,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0844212621450424,0.999987006187439,0.9989450573921204,3.064717054367065,1.6940749883651731,5.0264434814453125,1,1,0,0,0,1,1,1,1,1,1,0.8991851691556085
13133,437,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_mean,0.65,23146,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0882103145122528,0.9999871253967284,0.9989572763442992,3.061734437942505,1.688745141029358,5.025119304656982,1,1,0,0,0,1,1,1,1,1,1,0.8991865238160766
7432,247,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_ref,0.2,17445,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0895733013749122,0.99998676776886,0.9989148378372192,3.061257123947144,1.6962640285491943,5.02421236038208,1,1,0,0,0,1,1,1,1,1,1,0.8991872932451457
13128,437,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.35,23141,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0847439765930175,0.999987006187439,0.9989542961120604,3.06451678276062,1.692110896110535,5.022550106048584,1,1,0,0,0,1,1,1,1,1,1,0.8991902905334356
5553,185,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.8,15566,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0925118997693061,0.9999865293502808,0.9989117383956908,3.0592589378356934,1.6948459148406982,5.020874500274658,1,1,0,0,0,1,1,1,1,1,1,0.8991933225418876
4902,163,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_ref,0.1,14915,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0793519243597984,0.9999868869781494,0.9989563226699828,3.0687241554260254,1.6959277391433716,5.026202201843262,1,1,0,0,0,1,1,1,1,1,1,0.8991949552878906
2248,74,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.35,12261,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0941760838031768,0.999987244606018,0.9989256262779236,3.0578742027282715,1.69087553024292,5.027908802032471,1,1,0,0,0,1,1,1,1,1,1,0.8991951846301133
4908,163,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.35,14921,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0782606154680252,0.9999868869781494,0.998956561088562,3.0697813034057617,1.6969404220581057,5.026065826416016,1,1,0,0,0,1,1,1,1,1,1,0.8992024602956837
3951,131,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.65,13964,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.1032808199524879,0.9999866485595704,0.9989175796508788,3.0513112545013428,1.6858311891555786,5.019038677215576,1,1,0,0,0,1,1,1,1,1,1,0.8992025705032194
601,20,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.8,10614,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.1056843549013137,0.9999868869781494,0.9989016056060792,3.0496857166290283,1.6871275901794434,5.0247673988342285,1,1,0,0,0,1,1,1,1,1,1,0.8992025836196202
12851,428,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,blend_mean,0.2,22864,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0845148339867591,0.9999871253967284,0.9989470839500428,3.065163373947144,1.6941479444503784,5.0271406173706055,1,1,0,0,0,1,1,1,1,1,1,0.8992026805968036
6231,207,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.9,16244,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.095190979540348,0.999987244606018,0.9989308714866638,3.0573129653930664,1.68934166431427,5.028142929077148,1,1,0,0,0,1,1,1,1,1,1,0.8992039753738227
3698,123,data/attack/AdaptiveMimic_v5_constrained_test,window2.csv,median_pull,0.97,13711,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0741870403289794,0.99998676776886,0.9989758729934692,3.072688579559326,1.696122169494629,5.022506713867188,1,1,0,0,0,1,1,1,1,1,1,0.8992043501224134
761,25,data/attack/AdaptiveMimic_v5_constrained_test,window2.csv,blend_mean,0.8,10774,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.1014628112316131,0.9999874830245972,0.9989030361175536,3.0529158115386963,1.6900897026062012,5.036407947540283,1,1,0,0,0,1,1,1,1,1,1,0.899204390393632
14288,476,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.8,24301,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0916852578520774,0.9999866485595704,0.9989135265350342,3.0602352619171143,1.695482611656189,5.02281379699707,1,1,0,0,0,1,1,1,1,1,1,0.8992053505279752
2158,71,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.65,12171,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.100434273481369,0.9999868869781494,0.998897910118103,3.053912401199341,1.6920154094696045,5.02729082107544,1,1,0,0,0,1,1,1,1,1,1,0.8992090930016515
13138,437,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.9,23151,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0789297446608543,0.99998676776886,0.9989584684371948,3.0695042610168457,1.6962885856628418,5.0225677490234375,1,1,0,0,0,1,1,1,1,1,1,0.8992105819289622
5572,185,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_ref,0.1,15585,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0975923240184784,0.9999866485595704,0.9988790154457092,3.0563952922821045,1.6979138851165771,5.024816513061523,1,1,0,0,0,1,1,1,1,1,1,0.8992120394233224
5263,175,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.1,15276,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0778581649065017,0.999987006187439,0.9989705085754396,3.070403814315796,1.6948782205581665,5.025877475738525,1,1,0,0,0,1,1,1,1,1,1,0.8992183103274856
193,6,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_mean,0.97,10206,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0878672376275062,0.9999873638153076,0.9989629983901978,3.0630383491516118,1.6889632940292358,5.031017780303955,1,1,0,0,0,1,1,1,1,1,1,0.8992225189213267
14071,469,data/attack/FeatureGuideHumanMimic,window2.csv,blend_mean,0.9,24084,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0876447707414627,0.9999871253967284,0.9989564418792723,3.063332319259644,1.6905094385147097,5.026327133178711,1,1,0,0,0,1,1,1,1,1,1,0.8992238378145379
14318,477,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,median_pull,0.8,24331,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.094756506383419,0.9999866485595704,0.9989047050476074,3.0586142539978027,1.6954888105392456,5.023829460144043,1,1,0,0,0,1,1,1,1,1,1,0.8992245668593272
10422,347,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_ref,0.35,20435,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.085167109966278,0.999987006187439,0.998982846736908,3.06496262550354,1.687007188796997,5.023595333099365,1,1,0,0,0,1,1,1,1,1,1,0.8992263896187317
10183,339,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.1,20196,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.095543161034584,0.99998676776886,0.9988957643508912,3.058184862136841,1.6966711282730105,5.028364181518555,1,1,0,0,0,1,1,1,1,1,1,0.899226407012868
2081,69,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.97,12094,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0888719856739044,0.9999871253967284,0.9989577531814576,3.0624961853027344,1.6894246339797974,5.02491569519043,1,1,0,0,0,1,1,1,1,1,1,0.8992273846393579
621,20,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.8,10634,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.1058492511510849,0.9999868869781494,0.9988991022109984,3.0504868030548096,1.6883854866027832,5.024831771850586,1,1,0,0,0,1,1,1,1,1,1,0.8992313980066351
14291,476,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.35,24304,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.1041114702820777,0.9999871253967284,0.9989107847213744,3.05169939994812,1.6874490976333618,5.028091907501221,1,1,0,0,0,1,1,1,1,1,1,0.8992328075421366
6011,200,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,blend_mean,0.65,16024,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0915618911385536,0.9999873638153076,0.9989522695541382,3.0607590675354004,1.6887308359146118,5.029143810272217,1,1,0,0,0,1,1,1,1,1,1,0.899234988635171
203,6,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_mean,0.9,10216,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.091847188770771,0.9999871253967284,0.9989457726478576,3.060641050338745,1.6898773908615112,5.023828029632568,1,1,0,0,0,1,1,1,1,1,1,0.8992354557797326
328,10,data/attack/FeatureGuideHumanMimic,window2.csv,median_pull,0.9,10341,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0781516134738922,0.999987006187439,0.9989653825759888,3.070857524871826,1.696315884590149,5.027511596679688,1,1,0,0,0,1,1,1,1,1,1,0.8992380278694911
10731,357,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.8,20744,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0921973884105682,0.9999871253967284,0.9989405274391174,3.060567617416382,1.6907844543457031,5.028076171875,1,1,0,0,0,1,1,1,1,1,1,0.8992395380008541
13768,458,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.8,23781,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0759145095944404,0.99998676776886,0.9989707469940186,3.072554349899292,1.696988224983215,5.022862434387207,1,1,0,0,0,1,1,1,1,1,1,0.8992401269119746
10938,364,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.9,20951,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0929442197084426,0.9999866485595704,0.9989056587219238,3.060479164123535,1.6971677541732788,5.023343086242676,1,1,0,0,0,1,1,1,1,1,1,0.8992407739905646
9738,324,data/attack/AdaptiveMimic_v5_constrained_test,window2.csv,median_pull,0.8,19751,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0988273695111274,0.9999858140945436,0.9989294409751892,3.055816173553467,1.688112497329712,5.001676082611084,1,1,0,0,0,1,1,1,1,1,1,0.8992433642746575
10928,364,data/attack/FeatureGuideHumanMimic,window4.csv,median_pull,0.9,20941,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0934797152876854,0.9999866485595704,0.9989097118377686,3.0601439476013184,1.696103572845459,5.02321720123291,1,1,0,0,0,1,1,1,1,1,1,0.8992446680351536
2233,74,data/attack/AdaptiveMimic_v6_D1_OR90_bypass_test,v6_or90_test.csv,masked_blend_mean,0.97,12246,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0933955758810043,0.9999871253967284,0.9989481568336488,3.0597498416900635,1.6885137557983398,5.02501392364502,1,1,0,0,0,1,1,1,1,1,1,0.8992454948902018
4918,163,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,median_pull,0.65,14931,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0802690684795379,0.9999868869781494,0.9989548921585084,3.0696892738342285,1.6971594095230105,5.0244460105896,1,1,0,0,0,1,1,1,1,1,1,0.8992478344120276
9178,305,data/attack/FeatureGuideHumanMimic,window2.csv,median_pull,0.97,19191,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.075027659535408,0.9999866485595704,0.9989799857139589,3.07336974143982,1.695990800857544,5.02012825012207,1,1,0,0,0,1,1,1,1,1,1,0.8992483892204355
5273,175,data/attack/AdaptiveMimic_v7_D2_OR90_bypass_test,v7_or90_test.csv,masked_blend_mean,0.1,15286,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.079053021967411,0.999987006187439,0.9989659786224364,3.0705678462982178,1.695923089981079,5.025292873382568,1,1,0,0,0,1,1,1,1,1,1,0.8992509332615511
10618,353,data/attack/FeatureGuideHumanMimic,window2.csv,median_pull,0.9,20631,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0761930048465728,0.99998676776886,0.9989725351333618,3.072719097137451,1.6968019008636477,5.022125720977783,1,1,0,0,0,1,1,1,1,1,1,0.8992529415725247
10931,364,data/attack/FeatureGuideHumanMimic,window4.csv,blend_mean,0.8,20944,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.102637305855751,0.999987244606018,0.9989149570465088,3.0534327030181885,1.6884223222732544,5.032139301300049,1,1,0,0,0,1,1,1,1,1,1,0.8992543624232086
9748,324,data/attack/AdaptiveMimic_v5_constrained_test,window2.csv,median_pull,0.97,19761,AdaptiveMimic_v8_candidate,v8_candidates.csv,1,0.0990014746785163,0.9999852180480956,0.9989135265350342,3.0562455654144287,1.691495656967163,4.989983081817627,1,1,0,0,0,1,1,1,1,1,1,0.899254833148956
