global_index,group,source_file,true_label,reconstruction_error,classifier_attack_probability,prototype_attack_probability,distance_to_normal_prototype,distance_to_attack_prototype,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
11875,StrongHumanMimic,window5.csv,1,3.0252997875213623,1.0,0.9996510744094849,2.9624781608581543,1.3704124689102173,0.0,0.0,0.0,0.3185075521469116,0.0,0.28912365436553955,0.27802249789237976,0.29438111186027527,0.0,0.2844187617301941,0.0,0.0,0.0,0.0,0.27885183691978455,0.284630686044693,0.2720075249671936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28688767552375793,0.0,0.0,0.0,0.3156394064426422,0.2795887887477875,0.0,0.2779315412044525
11876,StrongHumanMimic,window5.csv,1,2.918524980545044,1.0,0.9996504783630371,2.962185859680176,1.3704886436462402,0.0,0.0,0.0,0.318399578332901,0.0,0.2887243330478668,0.2779456079006195,0.2944563329219818,0.0,0.283946692943573,0.0,0.0,0.0,0.0,0.27879592776298523,0.28512364625930786,0.27300265431404114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867097854614258,0.0,0.0,0.0,0.31602323055267334,0.2788967192173004,0.0,0.2779679298400879
11877,StrongHumanMimic,window5.csv,1,2.9024479389190674,1.0,0.9996500015258789,2.9623312950134277,1.3708730936050415,0.0,0.0,0.0,0.31826135516166687,0.0,0.2891932725906372,0.27826759219169617,0.29428061842918396,0.0,0.28475961089134216,0.0,0.0,0.0,0.0,0.2785821259021759,0.285187691450119,0.27228814363479614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28651607036590576,0.0,0.0,0.0,0.3158918023109436,0.27871406078338623,0.0,0.27805304527282715
11878,StrongHumanMimic,window5.csv,1,2.9302408695220947,1.0,0.9996511936187744,2.9631643295288086,1.3710414171218872,0.0,0.0,0.0,0.3174407482147217,0.0,0.28851333260536194,0.277199387550354,0.2928105890750885,0.0,0.28496477007865906,0.0,0.0,0.0,0.0,0.27795928716659546,0.2859761416912079,0.2720825672149658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28635257482528687,0.0,0.0,0.0,0.31725695729255676,0.2802399694919586,0.0,0.27919909358024597
11879,StrongHumanMimic,window5.csv,1,2.978992223739624,1.0,0.9996504783630371,2.9628241062164307,1.371071219444275,0.0,0.0,0.0,0.3176439702510834,0.0,0.28921836614608765,0.27797403931617737,0.29335758090019226,0.0,0.2861414849758148,0.0,0.0,0.0,0.0,0.27842918038368225,0.2854914963245392,0.27065473794937134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862459123134613,0.0,0.0,0.0,0.3156500458717346,0.2804116904735565,0.0,0.278864324092865
11880,StrongHumanMimic,window5.csv,1,3.0336546897888184,1.0,0.9996505975723267,2.962690591812134,1.3708683252334595,0.0,0.0,0.0,0.3179103434085846,0.0,0.288775771856308,0.2774907648563385,0.29316404461860657,0.0,0.2853682041168213,0.0,0.0,0.0,0.0,0.27849170565605164,0.28571948409080505,0.2712893784046173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28624600172042847,0.0,0.0,0.0,0.31594133377075195,0.2805597186088562,0.0,0.2791050970554352
11881,StrongHumanMimic,window5.csv,1,3.076207399368286,1.0,0.9996494054794312,2.961782693862915,1.3706754446029663,0.0,0.0,0.0,0.3188458979129791,0.0,0.2896699011325836,0.27851614356040955,0.2940870225429535,0.0,0.2854646146297455,0.0,0.0,0.0,0.0,0.2791295349597931,0.28491225838661194,0.27137160301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28634294867515564,0.0,0.0,0.0,0.3142879605293274,0.27922266721725464,0.0,0.27823498845100403
11882,StrongHumanMimic,window5.csv,1,3.123203754425049,1.0,0.9996485710144043,2.9614076614379883,1.3707971572875977,0.0,0.0,0.0,0.31928810477256775,0.0,0.2899243235588074,0.27993908524513245,0.29442906379699707,0.0,0.28609445691108704,0.0,0.0,0.0,0.0,0.2790128290653229,0.28429168462753296,0.2712912857532501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28676414489746094,0.0,0.0,0.0,0.31253886222839355,0.2788633108139038,0.0,0.2777532637119293
11883,StrongHumanMimic,window5.csv,1,3.165531873703003,1.0,0.9996496438980103,2.961352586746216,1.370138168334961,0.0,0.0,0.0,0.32048100233078003,0.0,0.28940215706825256,0.28102895617485046,0.2925528585910797,0.0,0.2864620089530945,0.0,0.0,0.0,0.0,0.2790789008140564,0.2829743027687073,0.2711811363697052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28939130902290344,0.0,0.0,0.0,0.3098739981651306,0.2788708209991455,0.0,0.2790635824203491
11884,StrongHumanMimic,window5.csv,1,3.2287485599517822,1.0,0.999649167060852,2.9614105224609375,1.3704420328140259,0.0,0.0,0.0,0.3201656639575958,0.0,0.2901794910430908,0.28103774785995483,0.2933866083621979,0.0,0.285624235868454,0.0,0.0,0.0,0.0,0.27865004539489746,0.2834324240684509,0.27257871627807617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28827130794525146,0.0,0.0,0.0,0.31158819794654846,0.2785687744617462,0.0,0.2767375111579895
11885,StrongHumanMimic,window5.csv,1,3.2933151721954346,1.0,0.9996482133865356,2.9612934589385986,1.3708465099334717,0.0,0.0,0.0,0.3200731575489044,0.0,0.29025402665138245,0.280740350484848,0.293041467666626,0.0,0.28568607568740845,0.0,0.0,0.0,0.0,0.27839967608451843,0.28425973653793335,0.2726896107196808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879050076007843,0.0,0.0,0.0,0.31188926100730896,0.2782832682132721,0.0,0.27699366211891174
11886,StrongHumanMimic,window5.csv,1,3.3699495792388916,1.0,0.9996473789215088,2.9611034393310547,1.371134638786316,0.0,0.0,0.0,0.3203376829624176,0.0,0.2911290228366852,0.28091928362846375,0.2926594018936157,0.0,0.28658923506736755,0.0,0.0,0.0,0.0,0.2783532440662384,0.2842521071434021,0.271862655878067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2877229154109955,0.0,0.0,0.0,0.3110751211643219,0.2782289385795593,0.0,0.2770858108997345
11887,StrongHumanMimic,window5.csv,1,3.455031633377075,1.0,0.9996482133865356,2.9614059925079346,1.3709509372711182,0.0,0.0,0.0,0.32010412216186523,0.0,0.29015764594078064,0.28073182702064514,0.2919275462627411,0.0,0.28651943802833557,0.0,0.0,0.0,0.0,0.2782069146633148,0.2845323383808136,0.27198222279548645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287869393825531,0.0,0.0,0.0,0.31134921312332153,0.27942121028900146,0.0,0.27749061584472656
11888,StrongHumanMimic,window5.csv,1,3.5391314029693604,1.0,0.999647855758667,2.9605908393859863,1.3703703880310059,0.0,0.0,0.0,0.32101836800575256,0.0,0.29046711325645447,0.2811344861984253,0.2925665080547333,0.0,0.2857319712638855,0.0,0.0,0.0,0.0,0.27913349866867065,0.2839635908603668,0.2726459801197052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28786519169807434,0.0,0.0,0.0,0.31066709756851196,0.2784025967121124,0.0,0.2766340970993042
11889,StrongHumanMimic,window5.csv,1,3.629549980163574,1.0,0.9996474981307983,2.9609742164611816,1.3709715604782104,0.0,0.0,0.0,0.32093292474746704,0.0,0.290392130613327,0.28149694204330444,0.29231682419776917,0.0,0.28578975796699524,0.0,0.0,0.0,0.0,0.27849674224853516,0.28444966673851013,0.27264755964279175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287810355424881,0.0,0.0,0.0,0.3113867938518524,0.27783873677253723,0.0,0.2766033411026001
11890,StrongHumanMimic,window5.csv,1,3.720869779586792,1.0,0.9996469020843506,2.9609713554382324,1.3712871074676514,0.0,0.0,0.0,0.321056604385376,0.0,0.2911723554134369,0.28180140256881714,0.2919289171695709,0.0,0.2866020202636719,0.0,0.0,0.0,0.0,0.27829188108444214,0.28437820076942444,0.27195364236831665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878016531467438,0.0,0.0,0.0,0.31072428822517395,0.27779024839401245,0.0,0.27666449546813965
11891,StrongHumanMimic,window5.csv,1,3.8172192573547363,1.0,0.9996480941772461,2.961451530456543,1.3711144924163818,0.0,0.0,0.0,0.3204888105392456,0.0,0.29075413942337036,0.28072571754455566,0.29049497842788696,0.0,0.2867159843444824,0.0,0.0,0.0,0.0,0.2779678404331207,0.2848663032054901,0.2720056474208832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879534661769867,0.0,0.0,0.0,0.3112654983997345,0.2794601619243622,0.0,0.27757012844085693
11892,StrongHumanMimic,window5.csv,1,3.9114627838134766,1.0,0.9996484518051147,2.9610912799835205,1.3705601692199707,0.0,0.0,0.0,0.3227470815181732,0.0,0.2901743948459625,0.28377678990364075,0.29055115580558777,0.0,0.2871006727218628,0.0,0.0,0.0,0.0,0.2787630259990692,0.28259262442588806,0.27078908681869507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904338538646698,0.0,0.0,0.0,0.3080385625362396,0.27767571806907654,0.0,0.2775239944458008
11893,StrongHumanMimic,window5.csv,1,4.020519733428955,1.0,0.9996488094329834,2.9618823528289795,1.371100902557373,0.0,0.0,0.0,0.32142505049705505,0.0,0.2895541191101074,0.28245416283607483,0.2909354269504547,0.0,0.2845175862312317,0.0,0.0,0.0,0.0,0.2776072919368744,0.28460317850112915,0.27395057678222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2892049252986908,0.0,0.0,0.0,0.3126290738582611,0.2773342430591583,0.0,0.275800496339798
11894,StrongHumanMimic,window5.csv,1,4.124680995941162,1.0,0.9996477365493774,2.961394786834717,1.3712505102157593,0.0,0.0,0.0,0.3215828835964203,0.0,0.28921785950660706,0.28354477882385254,0.2925250232219696,0.0,0.28359708189964294,0.0,0.0,0.0,0.0,0.2780682444572449,0.2847221791744232,0.2747296690940857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28890371322631836,0.0,0.0,0.0,0.3128741979598999,0.27512606978416443,0.0,0.27500292658805847
11895,StrongHumanMimic,window5.csv,1,4.226907730102539,1.0,0.9996492862701416,2.961874008178711,1.370823621749878,0.0,0.0,0.0,0.3206062316894531,0.0,0.28905633091926575,0.2827826738357544,0.29126477241516113,0.0,0.2844448387622833,0.0,0.0,0.0,0.0,0.27804356813430786,0.28463494777679443,0.27450400590896606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891099750995636,0.0,0.0,0.0,0.3130587637424469,0.2768905460834503,0.0,0.2757020592689514
11896,StrongHumanMimic,window5.csv,1,4.323245525360107,1.0,0.9996485710144043,2.9615061283111572,1.3708912134170532,0.0,0.0,0.0,0.32136407494544983,0.0,0.2895282208919525,0.28381669521331787,0.2923153042793274,0.0,0.2842033803462982,0.0,0.0,0.0,0.0,0.2785129249095917,0.2841812074184418,0.2740810215473175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288889616727829,0.0,0.0,0.0,0.3124329149723053,0.27577003836631775,0.0,0.27487698197364807
11897,StrongHumanMimic,window5.csv,1,4.427555561065674,1.0,0.9996492862701416,2.962623357772827,1.3715875148773193,0.0,0.0,0.0,0.32029610872268677,0.0,0.28887295722961426,0.28316444158554077,0.29109615087509155,0.0,0.2846481502056122,0.0,0.0,0.0,0.0,0.2774084210395813,0.2853291630744934,0.2736528515815735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2887864410877228,0.0,0.0,0.0,0.31406092643737793,0.2768668532371521,0.0,0.2758222818374634
11898,StrongHumanMimic,window5.csv,1,4.527770042419434,1.0,0.9996497631072998,2.9626877307891846,1.371381402015686,0.0,0.0,0.0,0.3201442062854767,0.0,0.28874990344047546,0.28279605507850647,0.2910306751728058,0.0,0.2845752239227295,0.0,0.0,0.0,0.0,0.27768808603286743,0.2854085862636566,0.2733975350856781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28864550590515137,0.0,0.0,0.0,0.3142499625682831,0.2773669362068176,0.0,0.2759694755077362
11899,StrongHumanMimic,window5.csv,1,4.614006996154785,1.0,0.9996519088745117,2.962658166885376,1.370133399963379,0.0,0.0,0.0,0.3209187686443329,0.0,0.28848791122436523,0.28304049372673035,0.2888575494289398,0.0,0.28529593348503113,0.0,0.0,0.0,0.0,0.27840152382850647,0.2836751937866211,0.2728182375431061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910630404949188,0.0,0.0,0.0,0.3116547763347626,0.2781839370727539,0.0,0.2778486907482147
11900,StrongHumanMimic,window5.csv,1,4.702469825744629,1.0,0.9996509552001953,2.962845802307129,1.3708752393722534,0.0,0.0,0.0,0.32030314207077026,0.0,0.2897906005382538,0.28206998109817505,0.28992074728012085,0.0,0.2847488224506378,0.0,0.0,0.0,0.0,0.2776753604412079,0.284675657749176,0.27346742153167725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28938350081443787,0.0,0.0,0.0,0.31376275420188904,0.27828356623649597,0.0,0.2759854197502136
11901,StrongHumanMimic,window5.csv,1,4.793184757232666,1.0,0.9996488094329834,2.962331533432007,1.3715910911560059,0.0,0.0,0.0,0.32064586877822876,0.0,0.2903246581554413,0.28313109278678894,0.2912493944168091,0.0,0.2858065962791443,0.0,0.0,0.0,0.0,0.27768969535827637,0.2847287058830261,0.272195041179657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28879719972610474,0.0,0.0,0.0,0.3125115633010864,0.27735471725463867,0.0,0.2756045460700989
11902,StrongHumanMimic,window5.csv,1,4.8856730461120605,1.0,0.9996488094329834,2.961961030960083,1.3711916208267212,0.0,0.0,0.0,0.3208787441253662,0.0,0.29005733132362366,0.2829001545906067,0.29123079776763916,0.0,0.2853306531906128,0.0,0.0,0.0,0.0,0.2780440151691437,0.28463244438171387,0.2727871239185333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28879421949386597,0.0,0.0,0.0,0.312217116355896,0.2774820327758789,0.0,0.2757304310798645
11903,StrongHumanMimic,window5.csv,1,4.9705610275268555,1.0,0.9996484518051147,2.9619245529174805,1.3713387250900269,0.0,0.0,0.0,0.320957750082016,0.0,0.29033634066581726,0.2828349173069,0.29101431369781494,0.0,0.28570035099983215,0.0,0.0,0.0,0.0,0.2779969573020935,0.28474196791648865,0.2724156677722931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28862857818603516,0.0,0.0,0.0,0.31209155917167664,0.27752938866615295,0.0,0.2758271098136902
11904,StrongHumanMimic,window5.csv,1,5.059210300445557,1.0,0.999648928642273,2.9624133110046387,1.3715791702270508,0.0,0.0,0.0,0.3203474283218384,0.0,0.2902188301086426,0.28178828954696655,0.2898683547973633,0.0,0.28638631105422974,0.0,0.0,0.0,0.0,0.2775009274482727,0.2854140102863312,0.2717801034450531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28841546177864075,0.0,0.0,0.0,0.3126456141471863,0.2789551615715027,0.0,0.2768140435218811
11905,StrongHumanMimic,window5.csv,1,5.132795333862305,1.0,0.9996483325958252,2.9611828327178955,1.370698094367981,0.0,0.0,0.0,0.3215238153934479,0.0,0.290738046169281,0.2823849618434906,0.29095911979675293,0.0,0.28579992055892944,0.0,0.0,0.0,0.0,0.27879467606544495,0.284236878156662,0.2723320424556732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28846248984336853,0.0,0.0,0.0,0.3108999729156494,0.2780352532863617,0.0,0.27596890926361084
11906,StrongHumanMimic,window5.csv,1,5.214981555938721,1.0,0.9996497631072998,2.9613780975341797,1.3700636625289917,0.0,0.0,0.0,0.32298946380615234,0.0,0.28938356041908264,0.28508472442626953,0.2898181676864624,0.0,0.28627803921699524,0.0,0.0,0.0,0.0,0.2789997458457947,0.2822085916996002,0.27188393473625183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29125937819480896,0.0,0.0,0.0,0.30842700600624084,0.27720320224761963,0.0,0.27660027146339417
11907,StrongHumanMimic,window5.csv,1,5.311092853546143,1.0,0.9996496438980103,2.962157726287842,1.3708953857421875,0.0,0.0,0.0,0.3217155933380127,0.0,0.2892427146434784,0.28375673294067383,0.29035913944244385,0.0,0.28405842185020447,0.0,0.0,0.0,0.0,0.27777278423309326,0.28436610102653503,0.2743990123271942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898043990135193,0.0,0.0,0.0,0.31281453371047974,0.27680739760398865,0.0,0.2748521864414215
11908,StrongHumanMimic,window5.csv,1,5.403319835662842,1.0,0.999648928642273,2.962130069732666,1.3712608814239502,0.0,0.0,0.0,0.32145461440086365,0.0,0.28899863362312317,0.2845132350921631,0.29123377799987793,0.0,0.2844852805137634,0.0,0.0,0.0,0.0,0.27784913778305054,0.2845347225666046,0.2738858759403229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28947535157203674,0.0,0.0,0.0,0.31288090348243713,0.2760307788848877,0.0,0.27457764744758606
11909,StrongHumanMimic,window5.csv,1,5.501705646514893,1.0,0.9996492862701416,2.962156057357788,1.3711365461349487,0.0,0.0,0.0,0.3217478394508362,0.0,0.2886701822280884,0.2853631377220154,0.29166126251220703,0.0,0.2843828499317169,0.0,0.0,0.0,0.0,0.27810022234916687,0.28407567739486694,0.2737899124622345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895994484424591,0.0,0.0,0.0,0.31286221742630005,0.27554863691329956,0.0,0.27404096722602844
11910,StrongHumanMimic,window5.csv,1,5.601546764373779,1.0,0.999652624130249,2.9634346961975098,1.370483636856079,0.0,0.0,0.0,0.32203054428100586,0.0,0.28553178906440735,0.28667786717414856,0.2892208993434906,0.0,0.2833019196987152,0.0,0.0,0.0,0.0,0.2778334319591522,0.28353068232536316,0.2745705544948578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29230305552482605,0.0,0.0,0.0,0.3134605586528778,0.2753709852695465,0.0,0.27600228786468506
11911,StrongHumanMimic,window5.csv,1,5.688973426818848,1.0,0.9996516704559326,2.9638867378234863,1.371488094329834,0.0,0.0,0.0,0.3211701810359955,0.0,0.28783223032951355,0.2854471206665039,0.2899000346660614,0.0,0.28340235352516174,0.0,0.0,0.0,0.0,0.2770003080368042,0.2846806049346924,0.2744474709033966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906323969364166,0.0,0.0,0.0,0.3157699704170227,0.27541592717170715,0.0,0.2739305794239044
11912,StrongHumanMimic,window5.csv,1,5.776984214782715,1.0,0.9996523857116699,2.9637458324432373,1.3709146976470947,0.0,0.0,0.0,0.3205157220363617,0.0,0.2873503267765045,0.28399795293807983,0.2891480326652527,0.0,0.28383344411849976,0.0,0.0,0.0,0.0,0.27739205956459045,0.28498920798301697,0.27430403232574463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290368914604187,0.0,0.0,0.0,0.315585732460022,0.27734020352363586,0.0,0.27503207325935364
11913,StrongHumanMimic,window5.csv,1,5.857510566711426,1.0,0.9996516704559326,2.963236093521118,1.3708587884902954,0.0,0.0,0.0,0.3212711215019226,0.0,0.2877640724182129,0.2845526933670044,0.2903265655040741,0.0,0.28352120518684387,0.0,0.0,0.0,0.0,0.2780401408672333,0.28459253907203674,0.27394717931747437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899884581565857,0.0,0.0,0.0,0.3151838183403015,0.2762017846107483,0.0,0.27434423565864563
11914,StrongHumanMimic,window5.csv,1,5.935188293457031,1.0,0.9996509552001953,2.9632530212402344,1.3712661266326904,0.0,0.0,0.0,0.32134515047073364,0.0,0.2883386015892029,0.2849142253398895,0.29037272930145264,0.0,0.28422072529792786,0.0,0.0,0.0,0.0,0.27780890464782715,0.2845511734485626,0.2732818126678467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28978198766708374,0.0,0.0,0.0,0.31481584906578064,0.275901198387146,0.0,0.2743903398513794
11915,StrongHumanMimic,window5.csv,1,6.008729934692383,1.0,0.999651312828064,2.963014841079712,1.3708211183547974,0.0,0.0,0.0,0.3214830160140991,0.0,0.2880149185657501,0.28500714898109436,0.2902149260044098,0.0,0.2838295102119446,0.0,0.0,0.0,0.0,0.2781318128108978,0.2843070924282074,0.2738906741142273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28993985056877136,0.0,0.0,0.0,0.3144521415233612,0.2761220932006836,0.0,0.274391233921051
11916,StrongHumanMimic,window5.csv,1,6.083316326141357,1.0,0.9996514320373535,2.963179349899292,1.3708943128585815,0.0,0.0,0.0,0.32131707668304443,0.0,0.28759700059890747,0.28508609533309937,0.29012295603752136,0.0,0.283448725938797,0.0,0.0,0.0,0.0,0.2780047357082367,0.28462979197502136,0.274261474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28996241092681885,0.0,0.0,0.0,0.3149893879890442,0.275990754365921,0.0,0.27434873580932617
11917,StrongHumanMimic,window5.csv,1,6.156607151031494,1.0,0.9996516704559326,2.963289499282837,1.3709020614624023,0.0,0.0,0.0,0.32110223174095154,0.0,0.2873712480068207,0.28514528274536133,0.29010629653930664,0.0,0.28331905603408813,0.0,0.0,0.0,0.0,0.2779712975025177,0.2847641110420227,0.2744450271129608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899633049964905,0.0,0.0,0.0,0.31527960300445557,0.2759625315666199,0.0,0.2743319571018219
11918,StrongHumanMimic,window5.csv,1,6.223647117614746,1.0,0.9996514320373535,2.963404417037964,1.371122121810913,0.0,0.0,0.0,0.32105064392089844,0.0,0.28767770528793335,0.285270094871521,0.29015398025512695,0.0,0.2836483120918274,0.0,0.0,0.0,0.0,0.27786165475845337,0.28479641675949097,0.2739771604537964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28985971212387085,0.0,0.0,0.0,0.3152475953102112,0.27589425444602966,0.0,0.2743108868598938
11919,StrongHumanMimic,window5.csv,1,6.290563106536865,1.0,0.9996517896652222,2.963613748550415,1.3711539506912231,0.0,0.0,0.0,0.3205775320529938,0.0,0.28749799728393555,0.28425607085227966,0.28954705595970154,0.0,0.2833033502101898,0.0,0.0,0.0,0.0,0.27763932943344116,0.28545552492141724,0.27432623505592346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28972893953323364,0.0,0.0,0.0,0.31597429513931274,0.2764328420162201,0.0,0.2750527560710907
11920,StrongHumanMimic,window5.csv,1,6.351457118988037,1.0,0.9996514320373535,2.9638164043426514,1.371540904045105,0.0,0.0,0.0,0.3203526735305786,0.0,0.28760096430778503,0.28436383605003357,0.28984078764915466,0.0,0.2836815118789673,0.0,0.0,0.0,0.0,0.27740317583084106,0.28567737340927124,0.2737099826335907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895125150680542,0.0,0.0,0.0,0.31612396240234375,0.27638599276542664,0.0,0.27512139081954956
11921,StrongHumanMimic,window5.csv,1,6.415938854217529,1.0,0.999651312828064,2.9639999866485596,1.3717670440673828,0.0,0.0,0.0,0.32014063000679016,0.0,0.28726252913475037,0.28442516922950745,0.29013150930404663,0.0,0.2834692597389221,0.0,0.0,0.0,0.0,0.2771819531917572,0.28595542907714844,0.2737595736980438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28943559527397156,0.0,0.0,0.0,0.31654900312423706,0.27624309062957764,0.0,0.2751914858818054
11922,StrongHumanMimic,window5.csv,1,6.454194068908691,1.0,0.9996566772460938,2.9621357917785645,1.3668559789657593,0.0,0.0,0.0,0.3216906189918518,0.0,0.28553593158721924,0.28517061471939087,0.2870127558708191,0.0,0.2823786735534668,0.0,0.0,0.0,0.0,0.2808605432510376,0.2814120352268219,0.27677443623542786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29436051845550537,0.0,0.0,0.0,0.3105109930038452,0.27773839235305786,0.0,0.27688390016555786
11923,StrongHumanMimic,window5.csv,1,6.4801764488220215,1.0,0.9996588230133057,2.961275339126587,1.3647085428237915,0.0,0.0,0.0,0.3199133276939392,0.0,0.2868562936782837,0.28029167652130127,0.28651997447013855,0.0,0.2798469662666321,0.0,0.0,0.0,0.0,0.281717985868454,0.2817760407924652,0.28160929679870605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926691472530365,0.0,0.0,0.0,0.3132480978965759,0.28104642033576965,0.0,0.27488940954208374
11924,StrongHumanMimic,window5.csv,1,6.488158702850342,1.0,0.9996531009674072,2.963071584701538,1.3698301315307617,0.0,0.0,0.0,0.3188403844833374,0.0,0.2895108163356781,0.280667245388031,0.2883549928665161,0.0,0.2839517295360565,0.0,0.0,0.0,0.0,0.2783975601196289,0.2852289378643036,0.27535122632980347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2892651855945587,0.0,0.0,0.0,0.31577178835868835,0.2789996564388275,0.0,0.27580252289772034
11925,StrongHumanMimic,window5.csv,1,6.500817775726318,1.0,0.9996516704559326,2.9637644290924072,1.371380090713501,0.0,0.0,0.0,0.3178616464138031,0.0,0.28950801491737366,0.2800038754940033,0.2887730300426483,0.0,0.2857343554496765,0.0,0.0,0.0,0.0,0.2772020995616913,0.28646811842918396,0.2727651298046112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28783178329467773,0.0,0.0,0.0,0.316133975982666,0.2801343500614166,0.0,0.2777480185031891
11926,StrongHumanMimic,window5.csv,1,6.506317138671875,1.0,0.9996511936187744,2.963261604309082,1.3711237907409668,0.0,0.0,0.0,0.31955963373184204,0.0,0.28911563754081726,0.2816134989261627,0.28930234909057617,0.0,0.28605082631111145,0.0,0.0,0.0,0.0,0.2777717709541321,0.28500527143478394,0.27134642004966736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895771563053131,0.0,0.0,0.0,0.3129628002643585,0.2790595293045044,0.0,0.2788868844509125
11927,StrongHumanMimic,window5.csv,1,6.524468898773193,1.0,0.9996507167816162,2.963524580001831,1.371681571006775,0.0,0.0,0.0,0.3187011182308197,0.0,0.28998422622680664,0.28087297081947327,0.29028770327568054,0.0,0.28607460856437683,0.0,0.0,0.0,0.0,0.27706417441368103,0.285623699426651,0.2717275321483612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882220149040222,0.0,0.0,0.0,0.31456777453422546,0.2797375023365021,0.0,0.2772802710533142
11928,StrongHumanMimic,window5.csv,1,6.533615589141846,1.0,0.9996488094329834,2.962345600128174,1.371590256690979,0.0,0.0,0.0,0.3196028172969818,0.0,0.2904389202594757,0.28109827637672424,0.29174885153770447,0.0,0.28578808903694153,0.0,0.0,0.0,0.0,0.277832567691803,0.2854510545730591,0.2717648148536682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2877863049507141,0.0,0.0,0.0,0.31325244903564453,0.2784987688064575,0.0,0.2768607437610626
11929,StrongHumanMimic,window5.csv,1,6.542158603668213,1.0,0.9996483325958252,2.9620718955993652,1.3715590238571167,0.0,0.0,0.0,0.3198173940181732,0.0,0.2903178036212921,0.28120771050453186,0.2918964922428131,0.0,0.28573331236839294,0.0,0.0,0.0,0.0,0.277859091758728,0.285369873046875,0.27206796407699585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28777939081192017,0.0,0.0,0.0,0.31293410062789917,0.2782380282878876,0.0,0.2769182324409485
11930,StrongHumanMimic,window5.csv,1,6.554792881011963,1.0,0.9996480941772461,2.9618842601776123,1.3714951276779175,0.0,0.0,0.0,0.32010897994041443,0.0,0.28980058431625366,0.2820630669593811,0.2924481928348541,0.0,0.28569528460502625,0.0,0.0,0.0,0.0,0.27800682187080383,0.2850761413574219,0.27214792370796204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878926694393158,0.0,0.0,0.0,0.312472403049469,0.27793365716934204,0.0,0.276495099067688
